mode,route,contrast,metric,test,compared_mean,reference_mean,difference
attitude_run_centered,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.56976890611409,3.5999909890744,-0.030222082960317
attitude_run_centered,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.46472853389421,3.60271916651789,-0.137990632623683
attitude_run_centered,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.73841798531896,3.04300799143741,0.695409993881545
attitude_run_centered,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.46814717607323,3.57862551208529,-0.110478336012063
attitude_run_centered,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.78173842517254,3.27745115723865,0.504287267933895
attitude_run_centered,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.95698566738072,3.5999909890744,0.356994678306315
attitude_run_centered,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.92585106044979,3.60271916651789,0.323131893931897
attitude_run_centered,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.69235457639371,3.04300799143741,0.649346584956301
attitude_run_centered,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.70360125299189,3.57862551208529,0.124975740906604
attitude_run_centered,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.3138559035787,3.27745115723865,1.03640474634006
attitude_run_centered,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.18255214484745,3.5999909890744,-0.417438844226949
attitude_run_centered,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.00360600733863,3.60271916651789,-0.599113159179263
attitude_run_centered,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.7844813942442,3.04300799143741,0.74147340280679
attitude_run_centered,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.23269309915456,3.57862551208529,-0.34593241293073
attitude_run_centered,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.24962094676638,3.27745115723865,-0.0278302104722661
attitude_run_centered,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.95698566738072,3.18255214484745,0.774433522533263
attitude_run_centered,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.92585106044979,3.00360600733863,0.92224505311116
attitude_run_centered,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.69235457639371,3.7844813942442,-0.092126817850489
attitude_run_centered,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.70360125299189,3.23269309915456,0.470908153837334
attitude_run_centered,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.3138559035787,3.24962094676638,1.06423495681232
attitude_run_centered,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.01640146276809,3.50050047936524,-0.484099016597152
attitude_run_centered,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.06388017168963,3.49684652105628,-0.432966349366655
attitude_run_centered,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.22525736668283,2.94327809187648,0.281979274806344
attitude_run_centered,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.89162720527115,3.31631276198838,-0.424685556717228
attitude_run_centered,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.20833804466656,3.18289453108877,0.0254435135777888
attitude_run_centered,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.49526881255037,3.50050047936524,-0.00523166681486886
attitude_run_centered,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.67014343048421,3.49684652105628,0.173296909427927
attitude_run_centered,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.40515835016506,2.94327809187648,0.461880258288582
attitude_run_centered,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.15789776932009,3.31631276198838,-0.158414992668293
attitude_run_centered,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.88095898490745,3.18289453108877,0.698064453818678
attitude_run_centered,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.53753411298581,3.50050047936524,-0.962966366379435
attitude_run_centered,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,2.45761691289504,3.49684652105628,-1.03922960816124
attitude_run_centered,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.04535638320059,2.94327809187648,0.102078291324105
attitude_run_centered,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.62535664122222,3.31631276198838,-0.690956120766163
attitude_run_centered,mid,M7_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.53571710442567,3.18289453108877,-0.6471774266631
attitude_run_centered,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.49526881255037,2.53753411298581,0.957734699564567
attitude_run_centered,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.67014343048421,2.45761691289504,1.21252651758916
attitude_run_centered,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.40515835016506,3.04535638320059,0.359801966964477
attitude_run_centered,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.15789776932009,2.62535664122222,0.532541128097871
attitude_run_centered,mid,M6_minus_M7,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.88095898490745,2.53571710442567,1.34524188048178
attitude_run_centered,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.42898876552977,3.23541623373795,-0.806427468208184
attitude_run_centered,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,2.53021032012327,3.17305250860465,-0.642842188481383
attitude_run_centered,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.33251937586023,2.33320688555703,-0.000687509696803978
attitude_run_centered,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.34378175826094,2.9628919686312,-0.619110210370265
attitude_run_centered,mid,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.95585246046631,3.18735595714552,-0.231503496679209
attitude_run_centered,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.9990649067771,3.23541623373795,-0.236351326960853
attitude_run_centered,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.04091717617015,3.17305250860465,-0.132135332434498
attitude_run_centered,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.74317842862322,2.33320688555703,0.409971543066182
attitude_run_centered,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.70393618435318,2.9628919686312,-0.258955784278021
attitude_run_centered,mid,M6_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.77324628609066,3.18735595714552,0.585890328945141
attitude_run_centered,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,1.85891262428244,3.23541623373795,-1.37650360945551
attitude_run_centered,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,2.01950346407638,3.17305250860465,-1.15354904452827
attitude_run_centered,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,1.92186032309724,2.33320688555703,-0.41134656245979
attitude_run_centered,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,1.9836273321687,2.9628919686312,-0.979264636462509
attitude_run_centered,mid,M7_minus_M8,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.13845863484196,3.18735595714552,-1.04889732230356
attitude_run_centered,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.9990649067771,1.85891262428244,1.14015228249466
attitude_run_centered,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.04091717617015,2.01950346407638,1.02141371209377
attitude_run_centered,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.74317842862322,1.92186032309724,0.821318105525973
attitude_run_centered,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.70393618435318,1.9836273321687,0.720308852184489
attitude_run_centered,mid,M6_minus_M7,kt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.77324628609066,2.13845863484196,1.6347876512487
attitude_run_centered,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.32046823929376,3.18481600262343,-0.864347763329679
attitude_run_centered,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,2.46682327238121,3.14086398829626,-0.674040715915052
attitude_run_centered,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.28782489238825,2.28491961844586,0.00290527394239248
attitude_run_centered,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.32234902346913,2.93436113334525,-0.612012109876115
attitude_run_centered,mid,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.90591922023162,3.16466134318996,-0.258742122958342
attitude_run_centered,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.819294124036,3.18481600262343,-0.365521878587435
attitude_run_centered,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.00293429186712,3.14086398829626,-0.137929696429144
attitude_run_centered,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.71395126066476,2.28491961844586,0.429031642218905
attitude_run_centered,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.66334613819488,2.93436113334525,-0.271014995150366
attitude_run_centered,mid,M6_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.68957611586961,3.16466134318996,0.524914772679653
attitude_run_centered,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,1.82164235455151,3.18481600262343,-1.36317364807192
attitude_run_centered,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,1.9307122528953,3.14086398829626,-1.21015173540096
attitude_run_centered,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,1.86169852411174,2.28491961844586,-0.42322109433412
attitude_run_centered,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,1.98135190874338,2.93436113334525,-0.953009224601864
attitude_run_centered,mid,M7_minus_M8,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,2.12226232459362,3.16466134318996,-1.04239901859634
attitude_run_centered,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,2.819294124036,1.82164235455151,0.997651769484487
attitude_run_centered,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.00293429186712,1.9307122528953,1.07222203897182
attitude_run_centered,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,2.71395126066476,1.86169852411174,0.852252736553025
attitude_run_centered,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,2.66334613819488,1.98135190874338,0.681994229451498
attitude_run_centered,mid,M6_minus_M7,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,3.68957611586961,2.12226232459362,1.56731379127599
attitude_run_centered,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,4.04174281483204,7.21923234231924,-3.17748952748719
attitude_run_centered,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,5.39939030347013,6.29137989693043,-0.891989593460305
attitude_run_centered,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,4.79544047205335,6.70403708117703,-1.90859660912368
attitude_run_centered,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,4.2016729760463,5.37028850271305,-1.16861552666675
attitude_run_centered,mid,group,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,5.09514566603059,6.63343704800881,-1.53829138197822
attitude_run_centered,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,4.74003248780206,7.21923234231924,-2.47919985451718
attitude_run_centered,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,6.92131464340836,6.29137989693043,0.629934746477925
attitude_run_centered,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,6.31902666431833,6.70403708117703,-0.385010416858699
attitude_run_centered,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,5.28085309125078,5.37028850271305,-0.089435411462274
attitude_run_centered,mid,M6_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,4.09325037124626,6.63343704800881,-2.54018667676255
attitude_run_centered,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,3.34345314186203,7.21923234231924,-3.87577920045721
attitude_run_centered,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,3.8774659635319,6.29137989693043,-2.41391393339854
attitude_run_centered,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,3.27185427978836,6.70403708117703,-3.43218280138867
attitude_run_centered,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,3.12249286084182,5.37028850271305,-2.24779564187123
attitude_run_centered,mid,M7_minus_M8,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,6.09704096081492,6.63343704800881,-0.536396087193889
attitude_run_centered,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test1,4.74003248780206,3.34345314186203,1.39657934594002
attitude_run_centered,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test2,6.92131464340836,3.8774659635319,3.04384867987646
attitude_run_centered,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test3,6.31902666431833,3.27185427978836,3.04717238452997
attitude_run_centered,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test4,5.28085309125078,3.12249286084182,2.15836023040896
attitude_run_centered,mid,M6_minus_M7,rpy_std_deg,QR_motioncap_brushless_Light_mid_NoWind_test5,4.09325037124626,6.09704096081492,-2.00379058956866
attitude_run_centered,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,6.38138860052718,5.47369517454306,0.907693425984113
attitude_run_centered,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,4.81751133296024,4.15809398485387,0.659417348106362
attitude_run_centered,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,4.02274120233451,2.87850203023877,1.14423917209574
attitude_run_centered,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,4.14888456553258,2.74318059788992,1.40570396764266
attitude_run_centered,top,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,4.41891562211583,3.51077833505344,0.908137287062397
attitude_run_centered,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,3.58076638822724,2.33525883726465,1.24550755096259
attitude_run_centered,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,3.46821512249087,2.09328556580757,1.3749295566833
attitude_run_centered,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,3.7274731754845,2.00314051656821,1.72433265891629
attitude_run_centered,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,3.93582973366248,1.87380156772884,2.06202816593364
attitude_run_centered,top,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,3.89776507268353,2.54126353135762,1.35650154132591
attitude_run_centered,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,3.10105316722735,2.50284939800064,0.598203769226714
attitude_run_centered,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,3.02133947947017,2.32661748695002,0.694721992520141
attitude_run_centered,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,3.22055370139216,2.19703590636627,1.02351779502589
attitude_run_centered,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,3.43819593831986,2.06881359372217,1.36938234459769
attitude_run_centered,top,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,3.41097714607932,2.65347562363354,0.75750152244578
attitude_run_centered,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test1,3.07586102655316,2.22119849677682,0.854662529776343
attitude_run_centered,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test2,3.01869997334417,1.98913126803432,1.02956870530985
attitude_run_centered,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test3,3.21021344850325,1.83694309816161,1.37327035034164
attitude_run_centered,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test4,3.42885695929494,1.72279177186111,1.70606518743384
attitude_run_centered,top,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_top_NoWind_test5,3.38555239787842,2.38662567960056,0.99892671827786
attitude_run_centered,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test1,8.82135213211868,6.18589475418815,2.63545737793053
attitude_run_centered,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test2,9.59850813742466,4.71611778435742,4.88239035306724
attitude_run_centered,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test3,8.83719898983844,4.20057042660509,4.63662856323335
attitude_run_centered,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test4,8.98407639401378,4.203661435946,4.78041495806778
attitude_run_centered,top,group,rpy_std_deg,QR_motioncap_brushless_Light_top_NoWind_test5,8.66345878377502,5.14305861175399,3.52040017202103
original_static,bot,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test1,7.18677218160515,5.83583552587271,1.35093665573243
original_static,bot,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test2,3.76259832224399,3.1573268346911,0.60527148755289
original_static,bot,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test3,4.31122271577208,3.91529863032284,0.395924085449236
original_static,bot,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test4,3.99844920611498,3.49029099952151,0.50815820659347
original_static,bot,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test5,4.03248858626906,3.63510573742752,0.397382848841543
original_static,bot,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test1,3.84797721462449,3.14832989893999,0.699647315684498
original_static,bot,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test2,3.52005700461865,2.78705195585144,0.733005048767211
original_static,bot,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test3,3.73091517662618,3.41611352238158,0.314801654244595
original_static,bot,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test4,3.49832305388715,2.92411658916738,0.574206464719777
original_static,bot,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test5,3.25765169277416,2.69349836802272,0.564153324751435
original_static,bot,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test1,2.98101537037707,2.71937756179699,0.261637808580081
original_static,bot,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test2,3.02387584780953,2.38826737960239,0.635608468207137
original_static,bot,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test3,2.77158487854143,2.79574165831136,-0.0241567797699345
original_static,bot,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test4,2.79388328997742,2.48552245675678,0.308360833220647
original_static,bot,group,kt_rmse_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test5,3.15446276838707,2.2102417560991,0.944221012287973
original_static,bot,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test1,2.80685475045903,2.54584353469306,0.261011215765972
original_static,bot,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test2,2.81460225631874,2.14657725491378,0.668025001404962
original_static,bot,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test3,2.52923679303897,2.63161463062707,-0.10237783758811
original_static,bot,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test4,2.57565071550954,2.32183495478355,0.25381576072599
original_static,bot,group,kalman_pos_std_3d_cm,QR_motioncap_brushless_Light_bot_NoWind_test5,2.99249829961531,2.02809261794651,0.964405681668796
original_static,bot,group,rpy_std_deg,QR_motioncap_brushless_Light_bot_NoWind_test1,4.78611265498046,4.20714714837301,0.578965506607449
original_static,bot,group,rpy_std_deg,QR_motioncap_brushless_Light_bot_NoWind_test2,4.39715631981421,4.13825037530554,0.25890594450867
original_static,bot,group,rpy_std_deg,QR_motioncap_brushless_Light_bot_NoWind_test3,5.35662028129413,4.2790958999068,1.07752438138733
original_static,bot,group,rpy_std_deg,QR_motioncap_brushless_Light_bot_NoWind_test4,4.70290628421426,4.03743717628797,0.665469107926288
original_static,bot,group,rpy_std_deg,QR_motioncap_brushless_Light_bot_NoWind_test5,4.44319132498622,3.67420882350943,0.768982501476788
original_static,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,4.11034404643223,4.41546610141815,-0.305122054985915
original_static,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,4.32589707095919,4.07567534131615,0.250221729643046
original_static,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,4.25032033842739,3.97044575675974,0.279874581667648
original_static,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,4.26805963630075,4.2604073334086,0.0076523028921498
original_static,mid,group,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.61656111939223,4.72903296354191,-0.112471844149681
original_static,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,4.6601655872947,4.41546610141815,0.244699485876557
original_static,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,4.96003080798722,4.07567534131615,0.884355466671077
original_static,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,4.46025968181688,3.97044575675974,0.489813925057136
original_static,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,4.73224141517713,4.2604073334086,0.471834081768524
original_static,mid,M6_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.44346151436459,4.72903296354191,-0.285571449177321
original_static,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.56052250556976,4.41546610141815,-0.854943595848387
original_static,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,3.69176333393116,4.07567534131615,-0.383912007384985
original_static,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,4.0403809950379,3.97044575675974,0.0699352382781595
original_static,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.80387785742438,4.2604073334086,-0.456529475984225
original_static,mid,M7_minus_M8,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.78966072441987,4.72903296354191,0.06062776087796
original_static,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,4.6601655872947,3.56052250556976,1.09964308172494
original_static,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,4.96003080798722,3.69176333393116,1.26826747405606
original_static,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,4.46025968181688,4.0403809950379,0.419878686778977
original_static,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,4.73224141517713,3.80387785742438,0.928363557752748
original_static,mid,M6_minus_M7,vt_rmse_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.44346151436459,4.78966072441987,-0.346199210055281
original_static,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,3.61712577093432,4.34889959962887,-0.731773828694545
original_static,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test2,4.0095552480006,4.02937311965901,-0.0198178716584145
original_static,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test3,3.75542895890037,3.92477237451988,-0.169343415619512
original_static,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test4,3.81304241804732,4.01657206183127,-0.203529643783951
original_static,mid,group,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test5,4.1404669145975,4.62857402283923,-0.488107108241731
original_static,mid,M6_minus_M8,visual_dispersion_3d_cm,QR_motioncap_brushless_Light_mid_NoWind_test1,4.24554077854939,4.34889959962887,-0.103358821079475
