stage,flight_id,unit_id,timestamp,original_x,original_y,original_z,reference_x,reference_y,reference_z,marker_x,marker_y,marker_z,target_x,target_y,target_z,nominal_heading_deg,roll_deg,pitch_deg,yaw_deg,absolute_x,absolute_y,absolute_z,centered_x,centered_y,centered_z,run_reference_roll_deg,run_reference_pitch_deg,run_reference_yaw_deg
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767647.4,0.9949459067948068,0.0031012574832959,1.2021409186099568,0.9909524321556092,0.0028882478363811,1.1931238174438477,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.5989170074462891,-0.6508313417434692,3.924119710922241,0.9953249625437444,-0.014383769657868278,1.1992759431792208,0.9952512411219889,-0.012994814956047285,1.1990017888166167,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767647.48,0.983286185147634,0.0099777082057145,1.1902305614005084,0.9875016808509828,0.0045787706039845,1.192251443862915,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.6256577968597412,-0.5514516234397888,4.277977466583252,0.9833821087853154,-0.00983208019376362,1.187773557018175,0.9833474066095758,-0.008406446763693337,1.1874707655596972,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767647.6,0.9798892330743192,0.0141602460846325,1.189602291277064,0.9820262789726256,0.0046269576996564,1.1900712251663208,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.9202012419700623,-2.1579089164733887,4.123325347900391,0.9801313045349798,-0.005092279286008601,1.179667581926262,0.9801311480241779,-0.003645774390767022,1.1793611437480835,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767647.74,0.9822435380231342,0.012247459856726,1.1824442586353436,0.9842290878295898,-0.000753353,1.192107319831848,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.3554784953594208,-2.629319429397583,3.6255884170532235,0.9830796453463124,-0.004531964370543154,1.1702558774096912,0.9830944227282521,-0.0031193738656008474,1.169943227284102,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767647.94,0.980152390848678,0.0096187363125369,1.184842086329028,0.9995740056037904,-0.003381056,1.2001880407333374,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-0.273699939250946,-0.0171357821673154,1.6877870559692385,0.979992851936183,0.0015943402608953425,1.1847156068694937,0.9800238042697887,0.0030185780202496475,1.1843872960199169,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767647.99,0.9870644294860818,0.0004505936760557,1.1995398576874197,1.0041837692260742,-0.006422875,1.202708721160889,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.0987556204199791,0.4580956399440765,0.9934491515159608,0.9871008572700746,-0.004107400256664709,1.2016428700770916,0.9870808183462594,-0.002683024642274447,1.201354364937776,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767648.14,1.0001181631207454,-0.0116648774246897,1.2109223709357508,1.0131691694259644,-0.011029817,1.207025170326233,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-1.38523268699646,2.209521532058716,-0.1463842988014221,1.0007074873698754,-0.010760546742276632,1.220826755261153,1.0006289573292082,-0.009384530114870766,1.2205502707073856,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767648.25,1.008688586590582,-0.0174531581150336,1.2145206536912376,1.015092372894287,-0.011945611,1.2081255912780762,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-1.1641981601715088,2.309241771697998,0.055870172567665556,1.009500643055132,-0.01738905274743004,1.2245833379977666,1.0093826119716933,-0.01604907266129802,1.2243384510314015,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767648.38,1.0118366579135467,-0.0147900000155987,1.2135205922864196,1.0114041566848757,-0.008150044,1.2088007926940918,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-0.9934186339378357,1.535397291183472,0.5616286396980286,1.012445335434147,-0.016882711431316144,1.2201515117983224,1.0123344906787342,-0.015562587434549337,1.2199057675418772,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767648.56,1.0011414502571432,-0.0090089406525879,1.209962257734758,1.0022997856140137,0.0013471464626491,1.2077919244766235,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.11158511741086835,-0.347723126411438,0.9427309334278108,1.0012679163065548,-0.013122494628993613,1.2084342188258599,1.0011909264950698,-0.011748937328986886,1.2081849119867798,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767648.7,0.9941723424796484,-0.0017353816480689,1.2041354108407123,0.9949296712875366,0.0101083908230066,1.205643892288208,1.25,0.0,1.2,1.0,0.0,1.2,0.0,1.038473129272461,-0.6771907210350037,0.4526886343955993,0.9941640013411304,-0.003831480932358698,1.2010793834907474,0.9941459083617621,-0.0024296718880940913,1.2008270496506166,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767648.81,0.9956641838616967,0.0046208903871338,1.201411509613218,0.9920321702957152,0.0142215732485055,1.202150583267212,1.25,0.0,1.2,1.0,0.0,1.2,0.0,1.6137396097183228,-0.9388071894645691,0.1070591434836387,0.9956649622873712,0.004104081324717589,1.1973736972202857,0.9956939187510031,0.005493851253009402,1.1971212856544449,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767648.92,0.987656214642748,0.0101119940364093,1.1972556849385254,0.9900690913200378,0.0177023410797119,1.200966238975525,1.25,0.0,1.2,1.0,0.0,1.2,0.0,1.8057171106338503,-0.7316356301307678,0.3076164424419403,0.9876576122331233,0.00878508550686239,1.19422598428026,0.9877152433471996,0.010209495887765855,1.193956985402973,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.05,0.987236695404356,0.0132310236758292,1.1964072965234245,0.9905986189842224,0.0172280445694923,1.1988303661346436,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.6543808579444885,-0.9015390574932098,0.6321745216846466,0.9871929334861305,0.010372193834375062,1.1924247024321912,0.9872617744427564,0.011791585695157867,1.1921193220070294,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.18,0.9868433706257632,0.0115247776981963,1.194841350836665,0.9931299090385436,0.0149935139343142,1.1961562633514404,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-0.12334486842155448,0.388610303401947,1.1097204685211182,0.9866406443269582,0.006414350896023952,1.1966015256576636,0.9866832293241498,0.007827916669813719,1.1962790125981408,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.37,0.9895818958950132,0.0107720793319034,1.1975361782512577,0.9939469695091248,0.0112878084182739,1.193947196006775,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.2020850926637649,0.5620397925376892,1.8195912837982176,0.9893596337100399,0.0025059772612599437,1.2001288199501365,0.9893769981375342,0.003913466404249078,1.1998190655419962,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.44,0.9912663432519266,0.0107862075534653,1.1965928380097304,0.9935173392295836,0.0096624670550227,1.1943495273590088,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.0005530788912437,0.6186482906341553,2.1837823390960693,0.9910215523179695,0.0009185429587744409,1.1993867500649247,0.9910311875524683,0.0023135468847587303,1.1990738030601324,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.62,0.989379619115325,0.0120272247211838,1.195603642594647,0.990384876728058,0.0072923265397548,1.1925753355026243,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.1444325149059295,-0.2905484735965729,2.2674779891967773,0.9891328628453548,0.001718503467652357,1.1943124237171068,0.9891529157181744,0.0031225233878227326,1.1939988755416027,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.71,0.987324641948382,0.0118600244414691,1.1928184722840212,0.989026665687561,0.0062220394611358,1.1937605142593384,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-0.0968109145760536,-0.1386427134275436,2.2876944541931152,0.9870792432996793,0.001353893760756451,1.1921628502981834,0.9871000319964942,0.0027607553335565133,1.191841366451591,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.88,0.9836550908159396,0.011775942809568,1.1938829076463722,0.984996259212494,0.0085683278739452,1.194169282913208,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.098997950553894,-0.4961548447608948,1.7594774961471558,0.983481525709889,0.003605051242047419,1.1915970978944146,0.9835149937295666,0.005035335994127207,1.191277092190342,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767649.96,0.9797950743111724,0.0097531125574832,1.1908887549273175,0.9833709597587584,0.0089038480073213,1.1931172609329224,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.6704614758491516,-0.25417801737785345,1.0165928602218628,0.9797052484266524,0.005064297997151299,1.1898049023772892,0.9797478944766158,0.006510392113233612,1.1894998041662117,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767650.14,0.9761925773304212,0.005176321172946,1.1906905020594338,0.977489411830902,0.005286764819175,1.1916722059249878,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.585215151309967,0.0210068970918655,-0.817981779575348,0.9762923560296392,0.009179519217983595,1.1908442465700995,0.9763555299663275,0.01064245077558501,1.190544418408789,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767650.27,0.9709950157617842,-0.0012534456495623,1.192243099577199,0.9735270738601683,0.0028218415100127,1.191513180732727,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.0729891136288642,-1.200809121131897,-1.8304617404937744,0.9713214143573483,0.007661939790486773,1.1863962342422798,0.9713813516352694,0.009153919630229691,1.1860940157217634,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767650.4,0.9680331195222556,-0.0079825739076701,1.1877494131830748,0.9761244058609008,0.0012676888145506,1.1938011646270752,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-0.0255106855183839,-1.526364803314209,-3.7377295494079594,0.9685375203139108,0.010382434400658327,1.1802465791627146,0.9686173034565593,0.011877878055957585,1.17995469758944,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767650.48,0.968937565739494,-0.0174626562135072,1.187162730154515,0.9799240827560424,-0.000514875,1.194835901260376,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-0.3517799973487854,-1.834529161453247,-5.219780445098877,0.9690565799490882,0.00805146274424687,1.178279031114308,0.9691248027371417,0.009541155164596943,1.1780017788847872,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767650.65,0.9760735303645458,-0.030105261505347,1.1886528897349515,0.9935819506645204,-0.004599892,1.196801781654358,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.736570417881012,1.8029826879501345,-7.236316204071045,0.9742502209099989,0.004815457447374422,1.1968911175634935,0.9742821061767337,0.006282598504687763,1.1966884398983404,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767650.75,0.9947685504722126,-0.0373104553745828,1.204729598350355,0.9949948787689208,-0.010929501,1.1977174282073977,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.5233844518661499,1.3981702327728271,-7.381404876708984,0.9922664674784067,-0.004275541165859206,1.210614988014586,0.9922399710879554,-0.0028627665673080535,1.210445289450892,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767650.92,1.0009493431661296,-0.0381871947055654,1.2041424406675152,1.0034217834472656,-0.017142642,1.2036490440368652,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-1.1113216876983643,0.0976127721369266,-2.7395063638687134,0.9994216573904584,-0.02615311838353313,1.205306593768044,0.9992786315003784,-0.02478739635564141,1.205102125354421,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767651.01,0.9982319207815992,-0.0312483548599194,1.2020737928219547,1.0051833391189575,-0.020914268,1.2050954103469849,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-1.07983136177063,0.4335865974426269,-0.3017961382865906,0.9980984091947385,-0.029877293957042198,1.20456747928576,0.9979360473900087,-0.02850997850286907,1.2043440685810416,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767651.18,1.0035676613812663,-0.0211449974766843,1.2041905424604822,1.0086671113967896,-0.026938761,1.207369089126587,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-1.58132803440094,-0.172031745314598,2.9040486812591557,1.0049359462387368,-0.03348010447551679,1.2040325227718591,1.0047535046076463,-0.03214750965381327,1.2037766655036615,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767651.26,1.0145735672885092,-0.0127253436033152,1.2029459437891863,1.0108155012130735,-0.026210686,1.2076436281204224,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-1.6462756395339966,0.2613492906093597,3.6059961318969727,1.0158518965953138,-0.027416474318522836,1.2043841512085878,1.0157019197966848,-0.026146733477225372,1.204120208174523,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767651.41,0.997215778449844,-0.0086015488575303,1.2057578596610017,1.0144447088241575,-0.020150159,1.2072964906692505,1.25,0.0,1.2,1.0,0.0,1.2,0.0,-0.7904881834983826,0.650025486946106,4.243497371673584,0.9986220021521404,-0.027196643667478294,1.2087433990283147,0.998467771510239,-0.025823144945891902,1.2084679083261882,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767651.57,1.0077011781192524,0.0015699302805725,1.206971977801264,1.0148801803588867,-0.005548499,1.2084338665008545,1.25,0.0,1.2,1.0,0.0,1.2,0.0,0.5327800512313843,0.43240015208721155,4.014455199241638,1.0082497904349599,-0.015457377763930103,1.2088146405637323,1.0081591194670863,-0.014127130848661604,1.208555987225044,0.1444325149059295,0.062363717705011305,0.3107174038887024
E1_fixed_1p2,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,E1_fixed_1p2|QR_hover_Light_1p2_0p1_NoWind_test10,1736767651.7,1.0079837547060506,0.0084304939326442,1.2064874799684733,1.0134625434875488,0.0031506810337305,1.2069531679153442,1.25,0.0,1.2,1.0,0.0,1.2,0.0,1.341219186782837,1.037542462348938,1.9022681713104248,1.0080030028984497,0.0002434405542641065,1.2110642551036919,1.0079963907852822,0.0015783255717416408,1.2108067398372742,0.1444325149059295,0.062363717705011305,0.3107174038887024
