shift_s,mode,route,metric,compared_mean,reference_mean,mean_difference,sd_difference,positive_flights,min_difference
0.15,attitude_run_centered,bot,visual_dispersion_3d_cm,3.14380900940301,2.76408490767412,0.37972410172889,0.312412717032152,5,0.113097246010109
0.15,attitude_run_centered,bot,vk_rmse_3d_cm,3.7521945564211,3.31043126010305,0.441763296318048,0.351381232911166,5,0.087789129688725
0.15,attitude_run_centered,bot,kt_rmse_3d_cm,2.94008533598254,2.51254828020796,0.427537055774577,0.363476214190876,4,-0.0146054584166944
0.15,attitude_run_centered,bot,kalman_pos_std_3d_cm,2.74203922460204,2.32657721459871,0.41546201000333,0.400888567185277,4,-0.0901210283564158
0.15,attitude_run_centered,bot,rpy_std_deg,4.73848857555406,4.06755595255542,0.670932622998637,0.301109017272093,5,0.266043282178029
0.15,attitude_run_centered,mid,vt_rmse_3d_cm,3.69869328336383,3.54468678601341,0.154006497350424,0.429505911081475,3,-0.301532980676283
0.15,attitude_run_centered,mid,visual_dispersion_3d_cm,3.19254263667773,3.41769264023816,-0.225150003560422,0.36934431813296,2,-0.607469655839068
0.15,attitude_run_centered,mid,vk_rmse_3d_cm,3.34665618699099,2.76531482243071,0.581341364560281,0.371773079994452,5,0.25811154246958
0.15,attitude_run_centered,mid,kt_rmse_3d_cm,2.46830037579537,2.99995452532684,-0.53165414953147,0.314160391827268,0,-0.826487287723115
0.15,attitude_run_centered,mid,kalman_pos_std_3d_cm,2.41104675928419,2.96692761664891,-0.555880857364717,0.329467932126624,0,-0.881207984881037
0.15,attitude_run_centered,mid,rpy_std_deg,4.70100577810303,6.43781154064534,-1.73680576254231,0.89073382501371,0,-3.19571350959248
0.15,attitude_run_centered,top,vt_rmse_3d_cm,5.22202260898904,3.89019193247109,1.33183067651796,0.373817077654451,5,1.0045858760369
0.15,attitude_run_centered,top,visual_dispersion_3d_cm,4.24955093794049,2.39015884451423,1.85939209342626,0.431071288879258,5,1.42834395798248
0.15,attitude_run_centered,top,vk_rmse_3d_cm,4.70404244987015,3.26047039252108,1.44357205734907,0.307984735207032,5,1.06139401839146
0.15,attitude_run_centered,top,kt_rmse_3d_cm,3.25164912805953,2.32699328016285,0.924655847896674,0.315683686003187,5,0.633236369952425
0.15,attitude_run_centered,top,kalman_pos_std_3d_cm,3.23916060075039,2.00984944894138,1.22931115180901,0.347418247930925,5,0.890189439500962
0.15,attitude_run_centered,top,rpy_std_deg,8.98606445480836,4.90445220479499,4.08161225001337,0.983283967625209,5,2.63954874691083
0.15,original_static,bot,vt_rmse_3d_cm,4.65830620240105,4.00677154556714,0.651534656833915,0.400559030945538,5,0.395924085449236
0.15,original_static,bot,visual_dispersion_3d_cm,3.57098482850612,2.99382206687262,0.577162761633503,0.164545297904483,5,0.314801654244595
0.15,original_static,bot,vk_rmse_3d_cm,4.11821401526466,3.44385669703687,0.674357318227784,0.484242030397023,5,0.131815146873036
0.15,original_static,bot,kt_rmse_3d_cm,2.94008533598254,2.51254828020796,0.427537055774577,0.363476214190876,4,-0.0146054584166944
0.15,original_static,bot,kalman_pos_std_3d_cm,2.74203922460204,2.32657721459871,0.41546201000333,0.400888567185277,4,-0.0901210283564158
0.15,original_static,bot,rpy_std_deg,4.73848857555406,4.06755595255542,0.670932622998637,0.301109017272093,5,0.266043282178029
0.15,original_static,mid,vt_rmse_3d_cm,4.31423644230236,4.29020549928891,0.0240309430134496,0.246911525775647,3,-0.305122054985915
0.15,original_static,mid,visual_dispersion_3d_cm,3.86712386209602,4.18963823569565,-0.322514373599631,0.284674435072831,0,-0.731773828694545
0.15,original_static,mid,vk_rmse_3d_cm,3.79559302533782,3.82065069350071,-0.0250576681628804,0.47754424259604,3,-0.804162332730719
0.15,original_static,mid,kt_rmse_3d_cm,2.46830037579537,2.99995452532684,-0.53165414953147,0.314160391827268,0,-0.826487287723115
0.15,original_static,mid,kalman_pos_std_3d_cm,2.41104675928419,2.96692761664891,-0.555880857364717,0.329467932126624,0,-0.881207984881037
0.15,original_static,mid,rpy_std_deg,4.70100577810303,6.43781154064534,-1.73680576254231,0.89073382501371,0,-3.19571350959248
0.15,original_static,top,vt_rmse_3d_cm,6.16678067485527,4.38410390814847,1.78267676670681,0.528884461169153,5,0.878274031907142
0.15,original_static,top,visual_dispersion_3d_cm,5.4507944036629,3.40414047451781,2.04665392914509,0.461349648227481,5,1.40550763974135
0.15,original_static,top,vk_rmse_3d_cm,5.60150620436937,3.66160328658864,1.93990291778073,0.760814914037843,5,0.629060730853431
0.15,original_static,top,kt_rmse_3d_cm,3.25164912805953,2.32699328016285,0.924655847896674,0.315683686003187,5,0.633236369952425
0.15,original_static,top,kalman_pos_std_3d_cm,3.23916060075039,2.00984944894138,1.22931115180901,0.347418247930925,5,0.890189439500962
0.15,original_static,top,rpy_std_deg,8.98606445480836,4.90445220479499,4.08161225001337,0.983283967625209,5,2.63954874691083
0.2,attitude_absolute,bot,vt_rmse_3d_cm,4.35676226746311,3.91104070702505,0.445721560438054,0.272501736715808,5,0.162971211462777
0.2,attitude_absolute,bot,visual_dispersion_3d_cm,3.22371820036594,2.84331769163687,0.380400508729073,0.292833783727292,5,0.124292222329748
0.2,attitude_absolute,bot,vk_rmse_3d_cm,3.93771623800501,3.45012336315073,0.487592874854285,0.344543864399631,5,0.110437045803682
0.2,attitude_absolute,bot,kt_rmse_3d_cm,2.94008736388709,2.5118348026141,0.428252561272995,0.358244530311779,4,-0.00557788116623037
0.2,attitude_absolute,bot,kalman_pos_std_3d_cm,2.7424250816146,2.32582600450355,0.416599077111049,0.393781689453557,4,-0.0789479803232718
0.2,attitude_absolute,bot,rpy_std_deg,4.73918958541199,4.06758633981293,0.671603245599052,0.301772766266718,5,0.27059397378281
0.2,attitude_absolute,mid,vt_rmse_3d_cm,3.75685297195193,3.64676444730133,0.110088524650604,0.391148061667959,3,-0.301903518184088
0.2,attitude_absolute,mid,visual_dispersion_3d_cm,3.2567322057917,3.50834698376588,-0.251614777974184,0.375646473392224,2,-0.672074317746256
0.2,attitude_absolute,mid,vk_rmse_3d_cm,3.45470291300568,3.01317907093929,0.441523842066391,0.368248016984098,5,0.172662309872079
0.2,attitude_absolute,mid,kt_rmse_3d_cm,2.45350981863062,3.00618704508597,-0.552677226455354,0.314940034362382,0,-0.828914680999012
0.2,attitude_absolute,mid,kalman_pos_std_3d_cm,2.39626515218946,2.97436800202572,-0.578102849836256,0.330328391488289,0,-0.882914715580223
0.2,attitude_absolute,mid,rpy_std_deg,4.69857331695464,6.43739550526258,-1.73882218830794,0.889210498591567,0,-3.20145407177398
0.2,attitude_absolute,top,vt_rmse_3d_cm,5.30544621654863,3.79974236712068,1.50570384942795,0.42286598287115,5,1.0661620799287
0.2,attitude_absolute,top,visual_dispersion_3d_cm,4.50361504472693,2.49462289626905,2.00899214845788,0.482198339574351,5,1.48094778400202
0.2,attitude_absolute,top,vk_rmse_3d_cm,4.91085535757158,3.21342999208254,1.69742536548904,0.359214747061922,5,1.21466729678933
0.2,attitude_absolute,top,kt_rmse_3d_cm,3.25860564713583,2.32089051406507,0.937715133070757,0.315690510553659,5,0.647559698002911
0.2,attitude_absolute,top,kalman_pos_std_3d_cm,3.24687435454851,2.00436777437381,1.2425065801747,0.347099152888131,5,0.904096174107818
0.2,attitude_absolute,top,rpy_std_deg,8.98640577451036,4.90841343985135,4.077992334659,0.984601121575848,5,2.63771795803374
0.2,attitude_run_centered,bot,vt_rmse_3d_cm,4.36349487682225,3.92105221660729,0.442442660214956,0.27211555509512,5,0.150103930694548
0.2,attitude_run_centered,bot,visual_dispersion_3d_cm,3.22364854547413,2.84322404225014,0.380424503223991,0.292775079196342,5,0.124319224198015
0.2,attitude_run_centered,bot,vk_rmse_3d_cm,3.93240310384517,3.45129220309263,0.481110900752535,0.350046962963253,5,0.0934953187072467
0.2,attitude_run_centered,bot,kt_rmse_3d_cm,2.94008736388709,2.5118348026141,0.428252561272995,0.358244530311779,4,-0.00557788116623037
0.2,attitude_run_centered,bot,kalman_pos_std_3d_cm,2.7424250816146,2.32582600450355,0.416599077111049,0.393781689453557,4,-0.0789479803232718
0.2,attitude_run_centered,bot,rpy_std_deg,4.73918958541199,4.06758633981293,0.671603245599052,0.301772766266718,5,0.27059397378281
0.2,attitude_run_centered,mid,vt_rmse_3d_cm,3.7549225198746,3.63257687119492,0.122345648679674,0.435259682823022,3,-0.36728863492728
0.2,attitude_run_centered,mid,visual_dispersion_3d_cm,3.2566505022789,3.50845470116745,-0.251804198888552,0.375509990010961,2,-0.671730982232294
0.2,attitude_run_centered,mid,vk_rmse_3d_cm,3.45226224026064,2.99683876280685,0.455423477453793,0.396495276087499,5,0.125030408805968
0.2,attitude_run_centered,mid,kt_rmse_3d_cm,2.45350981863062,3.00618704508597,-0.552677226455354,0.314940034362382,0,-0.828914680999012
0.2,attitude_run_centered,mid,kalman_pos_std_3d_cm,2.39626515218946,2.97436800202572,-0.578102849836256,0.330328391488289,0,-0.882914715580223
0.2,attitude_run_centered,mid,rpy_std_deg,4.69857331695464,6.43739550526258,-1.73882218830794,0.889210498591567,0,-3.20145407177398
0.2,attitude_run_centered,top,vt_rmse_3d_cm,5.44289407493613,3.95727219200097,1.48562188293516,0.426592416234834,5,1.0615676265314
0.2,attitude_run_centered,top,visual_dispersion_3d_cm,4.50362774074668,2.49468169727468,2.008946043472,0.482477744303436,5,1.48070164992254
0.2,attitude_run_centered,top,vk_rmse_3d_cm,5.04598673598456,3.37365456646457,1.67233216951998,0.364908809468531,5,1.20235339024176
0.2,attitude_run_centered,top,kt_rmse_3d_cm,3.25860564713583,2.32089051406507,0.937715133070757,0.315690510553659,5,0.647559698002911
0.2,attitude_run_centered,top,kalman_pos_std_3d_cm,3.24687435454851,2.00436777437381,1.2425065801747,0.347099152888131,5,0.904096174107818
0.2,attitude_run_centered,top,rpy_std_deg,8.98640577451036,4.90841343985135,4.077992334659,0.984601121575848,5,2.63771795803374
0.2,original_static,bot,vt_rmse_3d_cm,4.65830620240105,4.00677154556714,0.651534656833915,0.400559030945538,5,0.395924085449236
0.2,original_static,bot,visual_dispersion_3d_cm,3.57098482850612,2.99382206687262,0.577162761633503,0.164545297904483,5,0.314801654244595
0.2,original_static,bot,vk_rmse_3d_cm,4.2269532537477,3.50745520279814,0.719498050949562,0.469326493799362,5,0.16909505901797
0.2,original_static,bot,kt_rmse_3d_cm,2.94008736388709,2.5118348026141,0.428252561272995,0.358244530311779,4,-0.00557788116623037
0.2,original_static,bot,kalman_pos_std_3d_cm,2.7424250816146,2.32582600450355,0.416599077111049,0.393781689453557,4,-0.0789479803232718
0.2,original_static,bot,rpy_std_deg,4.73918958541199,4.06758633981293,0.671603245599052,0.301772766266718,5,0.27059397378281
0.2,original_static,mid,vt_rmse_3d_cm,4.31423644230236,4.29020549928891,0.0240309430134496,0.246911525775647,3,-0.305122054985915
0.2,original_static,mid,visual_dispersion_3d_cm,3.86712386209602,4.18963823569565,-0.322514373599631,0.284674435072831,0,-0.731773828694545
0.2,original_static,mid,vk_rmse_3d_cm,3.8354087548735,3.91901063787967,-0.0836018830061676,0.496936284687204,3,-0.89372546777998
0.2,original_static,mid,kt_rmse_3d_cm,2.45350981863062,3.00618704508597,-0.552677226455354,0.314940034362382,0,-0.828914680999012
0.2,original_static,mid,kalman_pos_std_3d_cm,2.39626515218946,2.97436800202572,-0.578102849836256,0.330328391488289,0,-0.882914715580223
0.2,original_static,mid,rpy_std_deg,4.69857331695464,6.43739550526258,-1.73882218830794,0.889210498591567,0,-3.20145407177398
0.2,original_static,top,vt_rmse_3d_cm,6.16678067485527,4.38410390814847,1.78267676670681,0.528884461169153,5,0.878274031907142
0.2,original_static,top,visual_dispersion_3d_cm,5.4507944036629,3.40414047451781,2.04665392914509,0.461349648227481,5,1.40550763974135
0.2,original_static,top,vk_rmse_3d_cm,5.70026298616923,3.69003123369454,2.01023175247468,0.768097108443307,5,0.676671510012597
0.2,original_static,top,kt_rmse_3d_cm,3.25860564713583,2.32089051406507,0.937715133070757,0.315690510553659,5,0.647559698002911
0.2,original_static,top,kalman_pos_std_3d_cm,3.24687435454851,2.00436777437381,1.2425065801747,0.347099152888131,5,0.904096174107818
0.2,original_static,top,rpy_std_deg,8.98640577451036,4.90841343985135,4.077992334659,0.984601121575848,5,2.63771795803374
