shift_s,mode,route,test,metric,difference
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.484099016597151
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.432966349366655
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,0.281979274806343
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.424685556717228
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,0.025443513577788
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,0.715951712090062
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.877238095509058
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,1.42008175597823
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.630217481150457
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.734535260896571
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.806427468208184
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.642842188481384
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,-0.000687509696803534
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.619110210370265
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,-0.231503496679209
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kalman_pos_std_3d_cm,-0.864347763329679
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kalman_pos_std_3d_cm,-0.674040715915053
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kalman_pos_std_3d_cm,0.00290527394239293
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kalman_pos_std_3d_cm,-0.612012109876114
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kalman_pos_std_3d_cm,-0.258742122958342
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,rpy_std_deg,-3.1774895274872
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,rpy_std_deg,-0.891989593460304
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,rpy_std_deg,-1.90859660912368
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,rpy_std_deg,-1.16861552666675
0,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,rpy_std_deg,-1.53829138197822
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,vt_rmse_3d_cm,0.907693425984113
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,vt_rmse_3d_cm,0.659417348106362
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,vt_rmse_3d_cm,1.14423917209574
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,vt_rmse_3d_cm,1.40570396764266
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,vt_rmse_3d_cm,0.908137287062397
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,visual_dispersion_3d_cm,1.24550755096259
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,visual_dispersion_3d_cm,1.3749295566833
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,visual_dispersion_3d_cm,1.72433265891629
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,visual_dispersion_3d_cm,2.06202816593364
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,visual_dispersion_3d_cm,1.35650154132591
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,vk_rmse_3d_cm,0.875155796430236
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,vk_rmse_3d_cm,0.852277958247886
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,vk_rmse_3d_cm,1.27339129503466
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,vk_rmse_3d_cm,0.927331434685353
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,vk_rmse_3d_cm,0.81750407069974
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,kt_rmse_3d_cm,0.598203769226714
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,kt_rmse_3d_cm,0.694721992520141
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,kt_rmse_3d_cm,1.02351779502589
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,kt_rmse_3d_cm,1.36938234459769
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,kt_rmse_3d_cm,0.75750152244578
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.854662529776343
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,1.02956870530985
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,kalman_pos_std_3d_cm,1.37327035034164
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,kalman_pos_std_3d_cm,1.70606518743384
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,kalman_pos_std_3d_cm,0.998926718277859
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,rpy_std_deg,2.63545737793053
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,rpy_std_deg,4.88239035306724
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,rpy_std_deg,4.63662856323336
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,rpy_std_deg,4.78041495806777
0,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,rpy_std_deg,3.52040017202104
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vt_rmse_3d_cm,1.35093665573243
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vt_rmse_3d_cm,0.60527148755289
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vt_rmse_3d_cm,0.395924085449236
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vt_rmse_3d_cm,0.508158206593469
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vt_rmse_3d_cm,0.397382848841543
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,visual_dispersion_3d_cm,0.699647315684498
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,visual_dispersion_3d_cm,0.73300504876721
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,visual_dispersion_3d_cm,0.314801654244595
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,visual_dispersion_3d_cm,0.574206464719778
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,visual_dispersion_3d_cm,0.564153324751435
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vk_rmse_3d_cm,1.31022937615489
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vk_rmse_3d_cm,0.105110693783844
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vk_rmse_3d_cm,0.787676707110017
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vk_rmse_3d_cm,0.267555970891248
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vk_rmse_3d_cm,0.295767035436755
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kt_rmse_3d_cm,0.261637808580081
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kt_rmse_3d_cm,0.635608468207137
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kt_rmse_3d_cm,-0.024156779769934
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kt_rmse_3d_cm,0.308360833220646
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kt_rmse_3d_cm,0.944221012287971
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kalman_pos_std_3d_cm,0.261011215765972
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kalman_pos_std_3d_cm,0.668025001404963
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kalman_pos_std_3d_cm,-0.10237783758811
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kalman_pos_std_3d_cm,0.25381576072599
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kalman_pos_std_3d_cm,0.964405681668796
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,rpy_std_deg,0.578965506607449
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,rpy_std_deg,0.258905944508668
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,rpy_std_deg,1.07752438138733
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,rpy_std_deg,0.665469107926286
0,original_static,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,rpy_std_deg,0.768982501476788
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vt_rmse_3d_cm,-0.305122054985915
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vt_rmse_3d_cm,0.250221729643046
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vt_rmse_3d_cm,0.279874581667648
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vt_rmse_3d_cm,0.0076523028921498
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vt_rmse_3d_cm,-0.112471844149681
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.731773828694545
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.0198178716584145
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,-0.169343415619512
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.203529643783952
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,-0.488107108241731
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,-0.525329589495404
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.31388535347982
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,0.365562964089172
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.435469140455728
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.0452661737378852
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.806427468208184
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.642842188481384
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,-0.000687509696803534
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.619110210370265
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,-0.231503496679209
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kalman_pos_std_3d_cm,-0.864347763329679
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kalman_pos_std_3d_cm,-0.674040715915053
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kalman_pos_std_3d_cm,0.00290527394239293
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kalman_pos_std_3d_cm,-0.612012109876114
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kalman_pos_std_3d_cm,-0.258742122958342
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,rpy_std_deg,-3.1774895274872
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,rpy_std_deg,-0.891989593460304
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,rpy_std_deg,-1.90859660912368
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,rpy_std_deg,-1.16861552666675
0,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,rpy_std_deg,-1.53829138197822
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,vt_rmse_3d_cm,0.878274031907142
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,vt_rmse_3d_cm,1.87830593184119
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,vt_rmse_3d_cm,2.24144221802294
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,vt_rmse_3d_cm,1.85751279617409
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,vt_rmse_3d_cm,2.05784885558867
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,visual_dispersion_3d_cm,1.40550763974135
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,visual_dispersion_3d_cm,2.26129507139731
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,visual_dispersion_3d_cm,2.47380566801021
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,visual_dispersion_3d_cm,2.37173483598015
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,visual_dispersion_3d_cm,1.72092643059643
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,vk_rmse_3d_cm,0.565208682233213
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,vk_rmse_3d_cm,2.0611420715042
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,vk_rmse_3d_cm,2.48566632509472
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,vk_rmse_3d_cm,2.11982316096792
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,vk_rmse_3d_cm,1.77612292892141
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,kt_rmse_3d_cm,0.598203769226714
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,kt_rmse_3d_cm,0.694721992520141
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,kt_rmse_3d_cm,1.02351779502589
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,kt_rmse_3d_cm,1.36938234459769
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,kt_rmse_3d_cm,0.75750152244578
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.854662529776343
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,1.02956870530985
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,kalman_pos_std_3d_cm,1.37327035034164
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,kalman_pos_std_3d_cm,1.70606518743384
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,kalman_pos_std_3d_cm,0.998926718277859
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,rpy_std_deg,2.63545737793053
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,rpy_std_deg,4.88239035306724
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,rpy_std_deg,4.63662856323336
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,rpy_std_deg,4.78041495806777
0,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,rpy_std_deg,3.52040017202104
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vt_rmse_3d_cm,0.810928892897523
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vt_rmse_3d_cm,0.590570852818598
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vt_rmse_3d_cm,0.206952444319878
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vt_rmse_3d_cm,0.127983035193597
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vt_rmse_3d_cm,0.620862524005171
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,visual_dispersion_3d_cm,0.161514155145387
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,visual_dispersion_3d_cm,0.707342164185927
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,visual_dispersion_3d_cm,0.100162025766326
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,visual_dispersion_3d_cm,0.213474034245162
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,visual_dispersion_3d_cm,0.81627176573829
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vk_rmse_3d_cm,0.993082872598167
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vk_rmse_3d_cm,0.151541244828735
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vk_rmse_3d_cm,0.260856901457934
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vk_rmse_3d_cm,0.155204047222465
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vk_rmse_3d_cm,0.409471880470538
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kt_rmse_3d_cm,0.269776883344322
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kt_rmse_3d_cm,0.621582163958021
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kt_rmse_3d_cm,-0.0241314927665313
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kt_rmse_3d_cm,0.316705828699371
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kt_rmse_3d_cm,0.95367046743974
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kalman_pos_std_3d_cm,0.270479716395184
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kalman_pos_std_3d_cm,0.653451098936926
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kalman_pos_std_3d_cm,-0.101435110307271
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kalman_pos_std_3d_cm,0.264930820228721
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kalman_pos_std_3d_cm,0.974961817023937
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,rpy_std_deg,0.571798063838285
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,rpy_std_deg,0.261071302182758
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,rpy_std_deg,1.08057617802791
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,rpy_std_deg,0.672757500689769
0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,rpy_std_deg,0.766796117117927
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vt_rmse_3d_cm,0.0169446422737374
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vt_rmse_3d_cm,-0.165712774982405
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vt_rmse_3d_cm,0.632976177444344
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vt_rmse_3d_cm,-0.0994746428763582
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vt_rmse_3d_cm,0.487472078487081
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.425239025470302
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.445887332163619
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,0.278779867599408
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.481697069233865
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,0.0649485133139107
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,0.586228299140459
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.79478855387715
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,1.28759904295882
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.615341696730106
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.627637533967753
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.813065485570841
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.6554676913501
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,-0.0175971646041142
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.647463021248939
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,-0.302356300094553
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kalman_pos_std_3d_cm,-0.870221896971507
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kalman_pos_std_3d_cm,-0.687473773614278
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kalman_pos_std_3d_cm,-0.0142033126668966
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kalman_pos_std_3d_cm,-0.642637019056686
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kalman_pos_std_3d_cm,-0.332252274801267
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,rpy_std_deg,-3.18401104449778
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,rpy_std_deg,-0.907980464810483
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,rpy_std_deg,-1.90317877561837
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,rpy_std_deg,-1.17024939106439
0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,rpy_std_deg,-1.51663842476397
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,vt_rmse_3d_cm,1.00233178837807
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,vt_rmse_3d_cm,0.775315989872531
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,vt_rmse_3d_cm,1.29656319564717
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,vt_rmse_3d_cm,1.50813297232708
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,vt_rmse_3d_cm,0.916121970729698
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,visual_dispersion_3d_cm,1.33521951797334
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,visual_dispersion_3d_cm,1.43554128425993
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,visual_dispersion_3d_cm,1.83896232529388
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,visual_dispersion_3d_cm,2.15737077163108
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,visual_dispersion_3d_cm,1.35252770322604
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,vk_rmse_3d_cm,1.00881619349713
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,vk_rmse_3d_cm,1.02129122805459
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,vk_rmse_3d_cm,1.45268450000633
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,vk_rmse_3d_cm,1.09772432109107
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,vk_rmse_3d_cm,0.865226120069011
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,kt_rmse_3d_cm,0.612617322994538
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,kt_rmse_3d_cm,0.713631542333574
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,kt_rmse_3d_cm,1.0456772373361
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,kt_rmse_3d_cm,1.38707771301854
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,kt_rmse_3d_cm,0.756562578627465
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.869371596763273
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,1.04924626396672
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,kalman_pos_std_3d_cm,1.39562828660426
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,kalman_pos_std_3d_cm,1.72211714194681
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,kalman_pos_std_3d_cm,0.999706688872558
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,rpy_std_deg,2.63531833809938
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,rpy_std_deg,4.87912928712395
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,rpy_std_deg,4.63781521600618
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,rpy_std_deg,4.77884293477063
0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,rpy_std_deg,3.50392156208028
0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vt_rmse_3d_cm,0.810566470806899
0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vt_rmse_3d_cm,0.575203811104303
