test,level,run,segment,marker,shift_s,mode,n_samples,n_native_attitude,vt_rmse_3d_cm,visual_dispersion_3d_cm,vk_rmse_3d_cm,kt_rmse_3d_cm,kalman_pos_std_3d_cm,rpy_std_deg
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,1,10,0.2,attitude_absolute,172,2578,3.90762694697331,3.57549411104114,3.18152477361151,3.17454364880564,3.1234618530205,4.82353298986942
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,1,10,0.2,attitude_run_centered,172,2578,3.90797009683224,3.57560694245723,3.1875611448929,3.17454364880564,3.1234618530205,4.82353298986942
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.2,original_static,136,2520,4.23326979065657,3.73209058283282,3.64934908234731,2.39403039928753,2.1293705180074,5.891650312989
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.2,attitude_absolute,136,2520,3.6959466767787,2.97444529390674,2.68717668420632,2.39403039928753,2.1293705180074,5.891650312989
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.2,attitude_run_centered,136,2520,3.70836351506397,2.97450255406707,2.69577236568656,2.39403039928753,2.1293705180074,5.891650312989
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.15,original_static,136,2520,4.23326979065657,3.73209058283282,3.62777478021671,2.40483359744032,2.14069872561363,5.91240225168276
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.15,attitude_absolute,136,2520,3.63025805586671,2.89401597987351,2.58152559994025,2.40483359744032,2.14069872561363,5.91240225168276
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.15,attitude_run_centered,136,2520,3.64266310726247,2.89406625774165,2.58989033751024,2.40483359744032,2.14069872561363,5.91240225168276
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.1,original_static,136,2519,4.23326979065657,3.73209058283282,3.62970133658774,2.41392070751408,2.15167933802784,5.93401584176431
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.1,attitude_absolute,136,2519,3.58901345834237,2.84406755333258,2.52802247377935,2.41392070751408,2.15167933802784,5.93401584176431
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.1,attitude_run_centered,136,2519,3.60159620980469,2.84408668950068,2.53620476634693,2.41392070751408,2.15167933802784,5.93401584176431
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.05,original_static,136,2519,4.23326979065657,3.73209058283282,3.65745511191794,2.43546663707593,2.17292907746877,5.95437416330733
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.05,attitude_absolute,136,2519,3.56701006908503,2.82921777224061,2.53311478408133,2.43546663707593,2.17292907746877,5.95437416330733
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,-0.05,attitude_run_centered,136,2519,3.5795369669879,2.82920472667214,2.54061165830968,2.43546663707593,2.17292907746877,5.95437416330733
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0,original_static,136,2520,4.23326979065657,3.73209058283282,3.71027743698025,2.45953575449517,2.19812508814424,5.97250214097828
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0,attitude_absolute,136,2520,3.56449712520427,2.83554289346014,2.5819312289368,2.45953575449517,2.19812508814424,5.97250214097828
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0,attitude_run_centered,136,2520,3.57721982604551,2.83549055581781,2.58905156392649,2.45953575449517,2.19812508814424,5.97250214097828
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.05,original_static,136,2520,4.23326979065657,3.73209058283282,3.78282615989299,2.48203020331684,2.22046779472643,5.98967231079568
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.05,attitude_absolute,136,2520,3.58823672665655,2.87674329922422,2.68829721504691,2.48203020331684,2.22046779472643,5.98967231079568
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.05,attitude_run_centered,136,2520,3.6009038463307,2.87664180962393,2.69455127357989,2.48203020331684,2.22046779472643,5.98967231079568
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.1,original_static,136,2520,4.23326979065657,3.73209058283282,3.87418194946043,2.51665782743044,2.25231294504996,6.00484209067442
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.1,attitude_absolute,136,2520,3.63894267087877,2.9515867122132,2.8511877986482,2.51665782743044,2.25231294504996,6.00484209067442
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.1,attitude_run_centered,136,2520,3.65143060964373,2.95146354241059,2.85651084967133,2.51665782743044,2.25231294504996,6.00484209067442
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.15,original_static,136,2520,4.23326979065657,3.73209058283282,3.97489471082219,2.54849804259443,2.28201389893114,6.02022553972113
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.15,attitude_absolute,136,2520,3.7149977175179,3.05304436683745,3.04924157147228,2.54849804259443,2.28201389893114,6.02022553972113
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.15,attitude_run_centered,136,2520,3.72734850507519,3.05290307094785,3.05383420093939,2.54849804259443,2.28201389893114,6.02022553972113
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.2,original_static,136,2520,4.23326979065657,3.73209058283282,4.0850367028458,2.5825198318026,2.31337825999247,6.03080226006008
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.2,attitude_absolute,136,2520,3.8267074739098,3.19137073176649,3.29946883619454,2.5825198318026,2.31337825999247,6.03080226006008
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,2,11,0.2,attitude_run_centered,136,2520,3.83870731107916,3.19121655433709,3.30317140464171,2.5825198318026,2.31337825999247,6.03080226006008
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.2,original_static,169,2480,4.6470603533895,3.85840993634284,3.83003444056272,2.99403253999836,2.81507987561186,4.3961156410432
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.2,attitude_absolute,169,2480,3.94691208470061,3.1507970940062,3.3748100811701,2.99403253999836,2.81507987561186,4.3961156410432
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.2,attitude_run_centered,169,2480,3.95550349260335,3.15108043269542,3.38688210173142,2.99403253999836,2.81507987561186,4.3961156410432
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.15,original_static,169,2480,4.6470603533895,3.85840993634284,3.69132060334349,3.02514341113829,2.84825950013098,4.39873797227033
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.15,attitude_absolute,169,2480,3.9363317905455,3.13201119957491,3.2243081889029,3.02514341113829,2.84825950013098,4.39873797227033
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.15,attitude_run_centered,169,2480,3.94532291126576,3.13231951810203,3.23756290042258,3.02514341113829,2.84825950013098,4.39873797227033
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.1,original_static,169,2481,4.6470603533895,3.85840993634284,3.64616652427797,3.0380417249054,2.86371389735942,4.40466009515204
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.1,attitude_absolute,169,2481,3.94027646052048,3.12759164512444,3.16202658513542,3.0380417249054,2.86371389735942,4.40466009515204
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.1,attitude_run_centered,169,2481,3.94979228415391,3.12793249931017,3.17624870059175,3.0380417249054,2.86371389735942,4.40466009515204
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.05,original_static,169,2480,4.6470603533895,3.85840993634284,3.53542999944286,3.02590315431008,2.84817250155054,4.40843635767252
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.05,attitude_absolute,169,2480,3.95368020123317,3.13732308159366,3.08015275984697,3.02590315431008,2.84817250155054,4.40843635767252
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,-0.05,attitude_run_centered,169,2480,3.9636832963092,3.13767477662501,3.09501114088293,3.02590315431008,2.84817250155054,4.40843635767252
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0,original_static,169,2480,4.6470603533895,3.85840993634284,3.52117809562601,3.07048768034195,2.89619480091798,4.4133111365719
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0,attitude_absolute,169,2480,3.9655523318474,3.15225143899075,3.10110139939454,3.07048768034195,2.89619480091798,4.4133111365719
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0,attitude_run_centered,169,2480,3.97598565953544,3.15256927964464,3.11649415935386,3.07048768034195,2.89619480091798,4.4133111365719
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.05,original_static,169,2481,4.6470603533895,3.85840993634284,3.56742551537583,3.05973133498278,2.88613225071835,4.41901341328459
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.05,attitude_absolute,169,2481,3.99830212025267,3.18392014921638,3.17086083345777,3.05973133498278,2.88613225071835,4.41901341328459
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.05,attitude_run_centered,169,2481,4.00916065362843,3.18421510728427,3.18625336651176,3.05973133498278,2.88613225071835,4.41901341328459
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.1,original_static,169,2480,4.6470603533895,3.85840993634284,3.58292461235063,3.05850795651609,2.88335478417627,4.42224697326068
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.1,attitude_absolute,169,2480,4.0455818345642,3.23352233355482,3.26380859990108,3.05850795651609,2.88335478417627,4.42224697326068
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.1,attitude_run_centered,169,2480,4.05677308715956,3.23377020049548,3.27905728700183,3.05850795651609,2.88335478417627,4.42224697326068
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.15,original_static,169,2480,4.6470603533895,3.85840993634284,3.66812595559526,3.07125808165092,2.89943145947873,4.4255985408431
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.15,attitude_absolute,169,2480,4.1041124312022,3.30080885714962,3.42740657832943,3.07125808165092,2.89943145947873,4.4255985408431
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.15,attitude_run_centered,169,2480,4.11546692945214,3.30099967203596,3.44240554190719,3.07125808165092,2.89943145947873,4.4255985408431
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.2,original_static,169,2480,4.6470603533895,3.85840993634284,3.78746456650131,3.06034690496845,2.88984839222817,4.42836566853858
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.2,attitude_absolute,169,2480,4.17790361259817,3.38348466325565,3.6187234077485,3.06034690496845,2.88984839222817,4.42836566853858
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,3,12,0.2,attitude_run_centered,169,2480,4.18944634612515,3.38364443388002,3.63307062634551,3.06034690496845,2.88984839222817,4.42836566853858
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.2,original_static,123,2467,4.38917564088758,3.72973977041954,3.53453241795788,3.1639648599096,2.95740075236513,4.7602644335313
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.2,attitude_absolute,123,2467,3.82220501059113,3.19522882620633,2.88320435042898,3.1639648599096,2.95740075236513,4.7602644335313
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.2,attitude_run_centered,123,2467,3.85983834927418,3.19531867901878,2.93315953706589,3.1639648599096,2.95740075236513,4.7602644335313
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.15,original_static,123,2467,4.38917564088758,3.72973977041954,3.53891887408613,3.15007391417782,2.93559058138122,4.75405835422465
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.15,attitude_absolute,123,2467,3.79004428338451,3.1650502301373,2.83168747750355,3.15007391417782,2.93559058138122,4.75405835422465
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.15,attitude_run_centered,123,2467,3.82794934089986,3.16512677122504,2.88334766587694,3.15007391417782,2.93559058138122,4.75405835422465
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.1,original_static,123,2467,4.38917564088758,3.72973977041954,3.55153428878295,3.13145333714389,2.91112159743856,4.74885952904618
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.1,attitude_absolute,123,2467,3.76001085080648,3.13694845932228,2.79441473032854,3.13145333714389,2.91112159743856,4.74885952904618
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.1,attitude_run_centered,123,2467,3.79796252655375,3.13701352288704,2.84682060666382,3.13145333714389,2.91112159743856,4.74885952904618
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.05,original_static,123,2467,4.38917564088758,3.72973977041954,3.59294672402634,3.11552243327659,2.89256737557523,4.74464070748002
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.05,attitude_absolute,123,2467,3.73142718072877,3.1194859031657,2.80832888622825,3.11552243327659,2.89256737557523,4.74464070748002
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,-0.05,attitude_run_centered,123,2467,3.76939122585514,3.11956053295213,2.86058776370293,3.11552243327659,2.89256737557523,4.74464070748002
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0,original_static,123,2467,4.38917564088758,3.72973977041954,3.64985291597949,3.0836340025877,2.86034849793369,4.74073842160997
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0,attitude_absolute,123,2467,3.7052641842809,3.10726663720415,2.8243641234998,3.0836340025877,2.86034849793369,4.74073842160997
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0,attitude_run_centered,123,2467,3.74313986326293,3.10737077476969,2.87639336886504,3.0836340025877,2.86034849793369,4.74073842160997
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.05,original_static,123,2467,4.38917564088758,3.72973977041954,3.71598735081983,3.05555460154944,2.83406775590791,4.73760753938707
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.05,attitude_absolute,123,2467,3.68092109245945,3.09750197479298,2.86758767324024,3.05555460154944,2.83406775590791,4.73760753938707
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.05,attitude_run_centered,123,2467,3.71850455420764,3.09763894428334,2.91823179987602,3.05555460154944,2.83406775590791,4.73760753938707
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.1,original_static,123,2467,4.38917564088758,3.72973977041954,3.80613746256267,3.04096216763167,2.82206839399453,4.73627227188909
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.1,attitude_absolute,123,2467,3.66981667163928,3.10937573868772,2.96848666776909,3.04096216763167,2.82206839399453,4.73627227188909
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.1,attitude_run_centered,123,2467,3.70698095639264,3.10954794022419,3.01688404769112,3.04096216763167,2.82206839399453,4.73627227188909
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.15,original_static,123,2467,4.38917564088758,3.72973977041954,3.90535253628127,3.02038640735911,2.80688186621406,4.73716088988212
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.15,attitude_absolute,123,2467,3.67524136185605,3.13774263345515,3.07520169542867,3.02038640735911,2.80688186621406,4.73716088988212
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.15,attitude_run_centered,123,2467,3.71186295310965,3.13794287492555,3.12147589763812,3.02038640735911,2.80688186621406,4.73716088988212
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.2,original_static,123,2467,4.38917564088758,3.72973977041954,4.00648595219856,2.99651821791014,2.78997691954478,4.73928251505153
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.2,attitude_absolute,123,2467,3.69892874380841,3.18478803158081,3.20860042670878,2.99651821791014,2.78997691954478,4.73928251505153
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,0.2,attitude_run_centered,123,2467,3.73475196817704,3.18500412128199,3.25245740976639,2.99651821791014,2.78997691954478,4.73928251505153
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.2,original_static,179,2583,3.07467439107636,2.69628226261769,2.17676431818588,2.16257002881342,1.89544037830952,3.59107291943685
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.2,attitude_absolute,179,2583,2.52938427060971,2.05322395307318,1.71518711417256,2.16257002881342,1.89544037830952,3.59107291943685
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.2,attitude_run_centered,179,2583,2.555819847512,2.05324024867192,1.74573692070079,2.16257002881342,1.89544037830952,3.59107291943685
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.15,original_static,179,2583,3.07467439107636,2.69628226261769,2.14170382697706,2.15859353640905,1.88984550464426,3.59472512324165
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.15,attitude_absolute,179,2583,2.51082316228775,2.02988641393033,1.62893172061281,2.15859353640905,1.88984550464426,3.59472512324165
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.15,attitude_run_centered,179,2583,2.53729687479954,2.02988850233925,1.66080363524341,2.15859353640905,1.88984550464426,3.59472512324165
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.1,original_static,179,2583,3.07467439107636,2.69628226261769,2.12021254551363,2.15683235320777,1.88737295031495,3.59894527253973
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.1,attitude_absolute,179,2583,2.50401124881128,2.02296771294718,1.58143306100417,2.15683235320777,1.88737295031495,3.59894527253973
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.1,attitude_run_centered,179,2583,2.53041679059449,2.0229681637669,1.61407987297302,2.15683235320777,1.88737295031495,3.59894527253973
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.05,original_static,179,2583,3.07467439107636,2.69628226261769,2.11192044368866,2.1534217089408,1.88236981782299,3.60291635011252
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.05,attitude_absolute,179,2583,2.50615359910493,2.02893753845268,1.56137055860898,2.1534217089408,1.88236981782299,3.60291635011252
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,-0.05,attitude_run_centered,179,2583,2.5323363517326,2.02893907264968,1.59414467284783,2.1534217089408,1.88236981782299,3.60291635011252
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0,original_static,179,2583,3.07467439107636,2.69628226261769,2.11949443407633,2.15186482195784,1.88053690101561,3.60611688784225
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0,attitude_absolute,179,2583,2.51502829571944,2.04076404517522,1.57256976370578,2.15186482195784,1.88053690101561,3.60611688784225
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0,attitude_run_centered,179,2583,2.54095185412667,2.04074834432853,1.60482793901516,2.15186482195784,1.88053690101561,3.60611688784225
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.05,original_static,179,2583,3.07467439107636,2.69628226261769,2.14466290796884,2.15013382334593,1.87869362664367,3.60878481020205
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.05,attitude_absolute,179,2583,2.53001982518261,2.06214822521765,1.62214676820975,2.15013382334593,1.87869362664367,3.60878481020205
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.05,attitude_run_centered,179,2583,2.55563516307881,2.06213734785534,1.65322140465165,2.15013382334593,1.87869362664367,3.60878481020205
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.1,original_static,179,2583,3.07467439107636,2.69628226261769,2.18651356347187,2.15027417157868,1.87812651808885,3.61107931595971
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.1,attitude_absolute,179,2583,2.55892461062799,2.10038137250736,1.70884849344492,2.15027417157868,1.87812651808885,3.61107931595971
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.1,attitude_run_centered,179,2583,2.58402294203838,2.10037538720962,1.738065570222,2.15027417157868,1.87812651808885,3.61107931595971
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.15,original_static,179,2583,3.07467439107636,2.69628226261769,2.24370416980311,2.14958901293138,1.87773430623611,3.61305855774679
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.15,attitude_absolute,179,2583,2.5931580841194,2.14316700784459,1.81992250798049,2.14958901293138,1.87773430623611,3.61305855774679
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.15,attitude_run_centered,179,2583,2.61767851152573,2.14315696776058,1.84696297321292,2.14958901293138,1.87773430623611,3.61305855774679
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.2,original_static,179,2583,3.07467439107636,2.69628226261769,2.31331393221944,2.15040016429371,1.87856646502703,3.61490403061895
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.2,attitude_absolute,179,2583,2.63653273890517,2.19756331864929,1.95924433862641,2.15040016429371,1.87856646502703,3.61490403061895
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,0.2,attitude_run_centered,179,2583,2.66051491814606,2.19756421377168,1.98419103505946,2.15040016429371,1.87856646502703,3.61490403061895
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.2,original_static,176,2586,3.22449356350038,2.92818210831353,2.92110613024372,2.88485824521603,2.83947029788306,4.4858464501711
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.2,attitude_absolute,176,2586,3.29001608484301,3.02048602479673,2.30864928089204,2.88485824521603,2.83947029788306,4.4858464501711
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.2,attitude_run_centered,176,2586,3.30725289770701,3.02131962025704,2.31844959131538,2.88485824521603,2.83947029788306,4.4858464501711
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.15,original_static,176,2585,3.22449356350038,2.92818210831353,2.81029246525159,2.86721059214383,2.81922385547819,4.4862622358565
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.15,attitude_absolute,176,2585,3.28377425112307,3.0159277502124,2.1610392850858,2.86721059214383,2.81922385547819,4.4862622358565
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.15,attitude_run_centered,176,2585,3.30106398534039,3.01670284523111,2.16906626510769,2.86721059214383,2.81922385547819,4.4862622358565
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.1,original_static,176,2584,3.22449356350038,2.92818210831353,2.72076558210644,2.86228809069719,2.81257748143934,4.48531761823567
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.1,attitude_absolute,176,2584,3.30868358072521,3.04537021519614,2.07601581938543,2.86228809069719,2.81257748143934,4.48531761823567
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.1,attitude_run_centered,176,2584,3.32634685427425,3.04608194922007,2.08404251895391,2.86228809069719,2.81257748143934,4.48531761823567
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.05,original_static,176,2584,3.22449356350038,2.92818210831353,2.666973700513,2.85947747238261,2.80703571612671,4.48315891283064
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.05,attitude_absolute,176,2584,3.34037932734676,3.08157844498312,2.05672990312996,2.85947747238261,2.80703571612671,4.48315891283064
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,-0.05,attitude_run_centered,176,2584,3.35909026816824,3.08230120854892,2.06517368207479,2.85947747238261,2.80703571612671,4.48315891283064
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0,original_static,176,2584,3.22449356350038,2.92818210831353,2.64934251695498,2.84804997157116,2.79283038346706,4.47913260798436
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0,attitude_absolute,176,2584,3.37736782390771,3.11827943989416,2.08046426286705,2.84804997157116,2.79283038346706,4.47913260798436
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0,attitude_run_centered,176,2584,3.3965299983872,3.11893206441541,2.0879377675041,2.84804997157116,2.79283038346706,4.47913260798436
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.05,original_static,176,2585,3.22449356350038,2.92818210831353,2.66201926623144,2.84678827358948,2.79013062625814,4.47579335867158
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.05,attitude_absolute,176,2585,3.43566544660697,3.1806372734539,2.17742745268783,2.84678827358948,2.79013062625814,4.47579335867158
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.05,attitude_run_centered,176,2585,3.45553743280395,3.18118146341379,2.185613205704,2.84678827358948,2.79013062625814,4.47579335867158
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.1,original_static,176,2585,3.22449356350038,2.92818210831353,2.69774135718729,2.84720971223523,2.78658164402003,4.47086527364693
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.1,attitude_absolute,176,2585,3.50591543487631,3.25618375899508,2.33192222390906,2.84720971223523,2.78658164402003,4.47086527364693
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.1,attitude_run_centered,176,2585,3.52722276186974,3.25664858276922,2.34014628770518,2.84720971223523,2.78658164402003,4.47086527364693
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.15,original_static,176,2584,3.22449356350038,2.92818210831353,2.76169032729629,2.83671972355983,2.77195601822717,4.46626791814019
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.15,attitude_absolute,176,2584,3.57791394681261,3.33470109237755,2.51543053766117,2.83671972355983,2.77195601822717,4.46626791814019
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.15,attitude_run_centered,176,2584,3.59913030159312,3.33503039901467,2.52145237149568,2.83671972355983,2.77195601822717,4.46626791814019
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.2,original_static,176,2585,3.22449356350038,2.92818210831353,2.85153995814754,2.84233592718256,2.77502782470613,4.46272959810949
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.2,attitude_absolute,176,2585,3.67238892931218,3.43401642722915,2.73310333908238,2.84233592718256,2.77502782470613,4.46272959810949
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,0.2,attitude_run_centered,176,2585,3.69404304345451,3.4341854059469,2.73917372454044,2.84233592718256,2.77502782470613,4.46272959810949
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,2,11,-0.2,original_static,171,2518,4.1694638775108,3.71533237126445,3.1820786943168,2.52964378183688,2.2743596211959,5.70943253439152
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,2,11,-0.2,attitude_absolute,171,2518,3.44023727892168,2.84632201415308,2.56662268082282,2.52964378183688,2.2743596211959,5.70943253439152
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,2,11,-0.2,attitude_run_centered,171,2518,3.46665041416855,2.84619312187211,2.55786334086582,2.52964378183688,2.2743596211959,5.70943253439152
